id,date,customerId,productId,orderChannel,quantaty,unitPrice,discount,totalPrice
ORD002411,2025-06-06 13:25:05,CUS000017,PROD000018,Partner B,4,550.74,0.108,1965.04
ORD002412,2025-01-16 03:28:27,CUS000005,PROD000007,Partner D,5,202.03,0.051,958.63
ORD002413,2025-08-30 05:57:17,CUS000057,PROD000006,Partner B,6,619.05,0.091,3376.3
ORD002414,2025-04-19 00:09:55,CUS000095,PROD000014,Onlineshop,8,292.78,0.133,2030.72
ORD002415,2025-06-24 14:48:29,CUS000168,PROD000008,Interner Vertrieb,11,292.42,0.069,2994.67
ORD002416,2025-05-24 07:31:58,CUS000030,PROD000002,Messe,8,498.02,0.064,3729.17
ORD002417,2025-04-26 13:58:18,CUS000170,PROD000017,Partner A,7,405.5,0.033,2744.83
ORD002418,2025-01-02 03:58:54,CUS000007,PROD000005,Partner A,4,1086.81,0.04,4173.35
ORD002419,2025-04-09 21:58:30,CUS000124,PROD000014,Messe,6,292.78,0.114,1556.42
ORD002420,2025-08-16 04:21:30,CUS000199,PROD000020,Messe,4,905.55,0.08,3332.42
ORD002421,2025-07-28 08:50:27,CUS000091,PROD000003,Interner Vertrieb,7,292.75,0.178,1684.48
ORD002422,2025-11-01 13:08:31,CUS000147,PROD000005,Messe,11,1086.81,0.046,11404.98
ORD002423,2025-02-05 15:51:31,CUS000169,PROD000016,Partner B,1,741.45,0.118,653.96
ORD002424,2025-07-05 05:07:17,CUS000162,PROD000018,Partner D,5,550.74,0.099,2481.08
ORD002425,2025-08-27 11:57:45,CUS000150,PROD000017,Interner Vertrieb,10,405.5,0.076,3746.82
ORD002426,2025-05-09 09:06:29,CUS000052,PROD000011,Partner B,10,231.87,0.058,2184.22
ORD002427,2025-12-15 06:13:45,CUS000006,PROD000017,Partner C,4,405.5,0.11,1443.58
ORD002428,2025-08-04 19:24:46,CUS000109,PROD000016,Partner D,11,741.45,0.107,7283.26
ORD002429,2025-05-27 18:42:10,CUS000095,PROD000002,Partner C,7,498.02,0.09,3172.39
ORD002430,2025-03-26 02:10:06,CUS000153,PROD000004,Partner C,9,439.9,0.101,3559.23
ORD002431,2025-05-28 09:34:32,CUS000066,PROD000007,Messe,5,202.03,0.082,927.32
ORD002432,2025-09-07 21:28:09,CUS000010,PROD000002,Partner A,4,498.02,0.0,1992.08
ORD002433,2025-02-25 00:57:49,CUS000026,PROD000006,Partner A,9,619.05,0.084,5103.45
ORD002434,2025-06-24 05:36:10,CUS000133,PROD000017,Partner F,5,405.5,0.067,1891.66
ORD002435,2025-10-30 01:37:21,CUS000068,PROD000007,Interner Vertrieb,9,202.03,0.177,1496.44
ORD002436,2025-10-09 14:06:45,CUS000098,PROD000005,Partner C,8,1086.81,0.112,7720.7
ORD002437,2025-09-02 08:41:58,CUS000071,PROD000005,Partner C,4,1086.81,0.09,3955.99
ORD002438,2025-04-03 07:06:51,CUS000050,PROD000020,Partner B,11,905.55,0.103,8935.06
ORD002439,2025-06-13 18:42:20,CUS000017,PROD000016,Messe,11,741.45,0.029,7919.43
ORD002440,2025-05-16 00:49:28,CUS000011,PROD000019,Partner B,7,1669.62,0.05,11102.97
ORD002441,2025-08-17 11:19:08,CUS000053,PROD000009,Partner B,5,993.94,0.063,4656.61
ORD002442,2025-11-13 12:09:22,CUS000050,PROD000005,Partner B,10,1086.81,0.099,9792.16
ORD002443,2025-01-24 01:33:45,CUS000136,PROD000008,Partner A,4,292.42,0.058,1101.84
ORD002444,2025-02-14 08:42:58,CUS000124,PROD000009,Partner B,5,993.94,0.055,4696.37
ORD002445,2025-12-20 16:49:58,CUS000062,PROD000005,Partner D,5,1086.81,0.027,5287.33
ORD002446,2025-03-13 05:09:01,CUS000076,PROD000010,Onlineshop,11,616.11,0.081,6228.26
ORD002447,2025-02-17 15:16:51,CUS000123,PROD000002,Messe,9,498.02,0.088,4087.75
ORD002448,2025-04-14 23:20:12,CUS000090,PROD000009,Partner A,9,993.94,0.101,8041.97
ORD002449,2025-05-01 19:35:35,CUS000029,PROD000011,Interner Vertrieb,6,231.87,0.045,1328.62
ORD002450,2025-08-19 22:02:04,CUS000102,PROD000004,Messe,4,439.9,0.099,1585.4
ORD002451,2025-02-01 14:47:18,CUS000101,PROD000002,Interner Vertrieb,2,498.02,0.028,968.15
ORD002452,2025-07-17 05:48:36,CUS000110,PROD000006,Messe,3,619.05,0.069,1729.01
ORD002453,2025-05-03 04:14:46,CUS000172,PROD000014,Messe,2,292.78,0.095,529.93
ORD002454,2025-08-17 15:00:47,CUS000109,PROD000001,Messe,5,1692.54,0.067,7895.7
ORD002455,2025-10-26 16:05:06,CUS000173,PROD000018,Partner B,6,550.74,0.002,3297.83
ORD002456,2025-09-27 13:20:43,CUS000029,PROD000007,Partner A,11,202.03,0.008,2204.55
ORD002457,2025-02-03 14:33:53,CUS000059,PROD000001,Partner D,5,1692.54,0.091,7692.59
ORD002458,2025-09-18 06:57:09,CUS000143,PROD000001,Onlineshop,2,1692.54,0.109,3016.11
ORD002459,2025-01-23 10:59:29,CUS000070,PROD000001,Partner A,5,1692.54,0.097,7641.82
ORD002460,2025-08-28 21:04:18,CUS000096,PROD000004,Onlineshop,9,439.9,0.11,3523.6
ORD002461,2025-04-05 01:32:05,CUS000044,PROD000004,Partner A,4,439.9,0.066,1643.47
ORD002462,2025-07-28 06:24:36,CUS000164,PROD000018,Partner C,10,550.74,0.117,4863.03
ORD002463,2025-07-26 02:52:15,CUS000084,PROD000011,Messe,2,231.87,0.097,418.76
ORD002464,2025-06-19 19:36:23,CUS000121,PROD000001,Partner A,3,1692.54,0.048,4833.89
ORD002465,2025-10-28 09:46:16,CUS000057,PROD000010,Partner B,3,616.11,0.106,1652.41
ORD002466,2025-02-24 03:38:34,CUS000117,PROD000009,Interner Vertrieb,9,993.94,0.095,8095.64
ORD002467,2025-04-04 20:41:38,CUS000064,PROD000004,Partner A,4,439.9,0.164,1471.03
ORD002468,2025-06-19 02:08:27,CUS000099,PROD000006,Partner A,1,619.05,0.149,526.81
ORD002469,2025-07-30 06:31:37,CUS000038,PROD000016,Partner A,1,741.45,0.075,685.84
ORD002470,2025-08-28 19:05:22,CUS000145,PROD000002,Partner B,7,498.02,0.059,3280.46
ORD002471,2025-01-27 21:07:46,CUS000027,PROD000018,Messe,7,550.74,0.158,3246.06
ORD002472,2025-04-01 00:45:48,CUS000017,PROD000010,Messe,2,616.11,0.108,1099.14
ORD002473,2025-04-04 17:58:52,CUS000063,PROD000017,Partner C,9,405.5,0.071,3390.39
ORD002474,2025-08-04 14:35:33,CUS000011,PROD000013,Partner A,9,235.2,0.0,2116.8
ORD002475,2025-12-25 15:50:22,CUS000064,PROD000018,Partner A,5,550.74,0.042,2638.04
ORD002476,2025-01-23 12:47:10,CUS000039,PROD000013,Onlineshop,3,235.2,0.039,678.08
ORD002477,2025-08-13 10:29:26,CUS000130,PROD000017,Partner D,3,405.5,0.073,1127.7
ORD002478,2025-03-25 18:49:47,CUS000115,PROD000005,Messe,3,1086.81,0.111,2898.52
ORD002479,2025-04-26 05:52:48,CUS000194,PROD000011,Interner Vertrieb,6,231.87,0.119,1225.66
ORD002480,2025-02-23 22:27:41,CUS000182,PROD000007,Onlineshop,4,202.03,0.155,682.86
ORD002481,2025-01-31 03:40:14,CUS000157,PROD000010,Partner C,8,616.11,0.127,4302.91
ORD002482,2025-04-02 17:00:41,CUS000045,PROD000017,Messe,11,405.5,0.015,4393.59
ORD002483,2025-01-26 19:13:00,CUS000088,PROD000015,Partner C,11,834.88,0.132,7971.43
ORD002484,2025-05-05 01:00:07,CUS000080,PROD000018,Partner C,11,550.74,0.167,5046.43
ORD002485,2025-06-29 20:50:27,CUS000159,PROD000019,Partner D,5,1669.62,0.164,6979.01
ORD002486,2025-07-07 03:36:04,CUS000177,PROD000002,Messe,1,498.02,0.019,488.56
ORD002487,2025-04-19 14:47:31,CUS000009,PROD000004,Partner B,9,439.9,0.07,3681.96
ORD002488,2025-02-18 11:34:51,CUS000155,PROD000003,Interner Vertrieb,1,292.75,0.128,255.28
ORD002489,2025-07-11 10:43:55,CUS000184,PROD000007,Partner C,6,202.03,0.022,1185.51
ORD002490,2025-04-15 08:04:13,CUS000105,PROD000018,Partner A,1,550.74,0.0,550.74
ORD002491,2025-06-12 18:42:27,CUS000125,PROD000010,Partner C,3,616.11,0.096,1670.89
ORD002492,2025-08-29 20:10:35,CUS000078,PROD000007,Messe,10,202.03,0.046,1927.37
ORD002493,2025-02-22 00:45:11,CUS000045,PROD000008,Partner C,5,292.42,0.0,1462.1
ORD002494,2025-07-30 16:09:21,CUS000171,PROD000006,Partner E,10,619.05,0.141,5317.64
ORD002495,2025-11-04 09:02:42,CUS000108,PROD000001,Partner D,7,1692.54,0.088,10805.18
ORD002496,2025-01-28 08:39:59,CUS000150,PROD000004,Messe,10,439.9,0.054,4161.45
ORD002497,2025-04-16 10:18:16,CUS000099,PROD000014,Messe,8,292.78,0.032,2267.29
ORD002498,2025-02-25 10:44:51,CUS000161,PROD000017,Partner D,9,405.5,0.089,3324.69
ORD002499,2025-10-24 02:54:49,CUS000027,PROD000020,Partner C,6,905.55,0.106,4857.37
ORD002500,2025-11-20 11:56:36,CUS000040,PROD000018,Partner B,11,550.74,0.096,5476.56
ORD002501,2025-09-01 02:11:45,CUS000026,PROD000011,Partner B,9,231.87,0.004,2078.48
ORD002502,2025-04-25 00:46:55,CUS000083,PROD000014,Partner B,8,292.78,0.104,2098.65
ORD002503,2025-08-18 23:16:51,CUS000173,PROD000009,Partner B,9,993.94,0.115,7916.73
ORD002504,2025-11-06 23:31:13,CUS000173,PROD000015,Partner E,10,834.88,0.063,7822.83
ORD002505,2025-07-17 12:38:38,CUS000026,PROD000012,Partner C,4,324.04,0.132,1125.07
ORD002506,2025-04-23 13:29:05,CUS000070,PROD000010,Partner A,9,616.11,0.037,5339.83
ORD002507,2025-07-13 13:14:11,CUS000067,PROD000019,Messe,7,1669.62,0.145,9992.68
ORD002508,2025-11-23 16:30:30,CUS000006,PROD000019,Partner C,5,1669.62,0.087,7621.82
ORD002509,2025-06-18 12:46:33,CUS000028,PROD000006,Partner C,5,619.05,0.055,2925.01
ORD002510,2025-11-15 18:48:18,CUS000195,PROD000020,Partner E,1,905.55,0.064,847.59
ORD002511,2025-05-10 11:19:21,CUS000013,PROD000006,Partner D,2,619.05,0.13,1077.15
ORD002512,2025-10-31 21:30:29,CUS000063,PROD000008,Partner B,10,292.42,0.092,2655.17
ORD002513,2025-02-21 10:22:58,CUS000013,PROD000001,Onlineshop,3,1692.54,0.112,4508.93
ORD002514,2025-10-15 06:42:52,CUS000129,PROD000017,Interner Vertrieb,8,405.5,0.134,2809.3
ORD002515,2025-08-31 08:28:01,CUS000040,PROD000017,Partner C,6,405.5,0.054,2301.62
ORD002516,2025-11-23 02:38:31,CUS000165,PROD000015,Partner B,10,834.88,0.086,7630.8
ORD002517,2025-01-04 00:15:16,CUS000031,PROD000007,Partner D,11,202.03,0.069,2068.99
ORD002518,2025-11-22 15:04:46,CUS000017,PROD000019,Partner A,5,1669.62,0.131,7254.5
ORD002519,2025-03-12 10:39:28,CUS000137,PROD000003,Onlineshop,1,292.75,0.061,274.89
ORD002520,2025-11-23 11:32:50,CUS000109,PROD000011,Partner B,11,231.87,0.082,2341.42
ORD002521,2025-05-08 09:25:45,CUS000064,PROD000020,Messe,9,905.55,0.195,6560.71
ORD002522,2025-08-31 22:58:15,CUS000057,PROD000019,Messe,3,1669.62,0.144,4287.58
ORD002523,2025-12-08 15:25:23,CUS000141,PROD000009,Partner B,3,993.94,0.028,2898.33
ORD002524,2025-05-19 07:40:31,CUS000165,PROD000010,Partner B,2,616.11,0.125,1078.19
ORD002525,2025-01-15 13:25:49,CUS000142,PROD000002,Partner E,4,498.02,0.114,1764.98
ORD002526,2025-06-07 11:57:31,CUS000025,PROD000001,Interner Vertrieb,2,1692.54,0.025,3300.45
ORD002527,2025-10-09 09:59:41,CUS000122,PROD000016,Interner Vertrieb,9,741.45,0.074,6179.24
ORD002528,2025-05-12 11:43:09,CUS000078,PROD000018,Partner A,10,550.74,0.033,5325.66
ORD002529,2025-08-27 17:50:57,CUS000057,PROD000017,Partner C,7,405.5,0.0,2838.5
ORD002530,2025-03-06 02:22:46,CUS000071,PROD000006,Partner A,8,619.05,0.073,4590.87
ORD002531,2025-12-04 02:15:00,CUS000088,PROD000014,Partner B,3,292.78,0.055,830.03
ORD002532,2025-05-21 07:29:08,CUS000113,PROD000015,Partner D,6,834.88,0.025,4884.05
ORD002533,2025-11-26 17:13:09,CUS000100,PROD000014,Interner Vertrieb,10,292.78,0.08,2693.58
ORD002534,2025-01-05 11:47:56,CUS000170,PROD000003,Partner A,6,292.75,0.0,1756.5
ORD002535,2025-09-08 17:13:33,CUS000170,PROD000019,Messe,1,1669.62,0.082,1532.71
ORD002536,2025-07-01 02:44:05,CUS000047,PROD000012,Partner D,6,324.04,0.081,1786.76
ORD002537,2025-06-27 02:06:51,CUS000116,PROD000002,Partner B,3,498.02,0.114,1323.74
ORD002538,2025-11-24 06:11:08,CUS000172,PROD000003,Interner Vertrieb,11,292.75,0.0,3220.25
ORD002539,2025-12-14 00:32:13,CUS000169,PROD000018,Partner C,3,550.74,0.187,1343.25
ORD002540,2025-12-15 05:07:03,CUS000131,PROD000001,Partner A,3,1692.54,0.168,4224.58
ORD002541,2025-03-06 02:54:30,CUS000090,PROD000020,Messe,10,905.55,0.041,8684.22
ORD002542,2025-11-13 17:13:55,CUS000111,PROD000006,Partner E,11,619.05,0.153,5767.69
ORD002543,2025-12-15 15:15:13,CUS000090,PROD000005,Messe,11,1086.81,0.123,10484.46
ORD002544,2025-03-17 03:17:58,CUS000129,PROD000001,Messe,10,1692.54,0.058,15943.73
ORD002545,2025-12-28 14:03:49,CUS000139,PROD000019,Partner C,11,1669.62,0.05,17447.53
ORD002546,2025-07-03 05:16:00,CUS000135,PROD000001,Partner D,8,1692.54,0.053,12822.68
ORD002547,2025-01-23 16:40:26,CUS000012,PROD000016,Onlineshop,5,741.45,0.221,2887.95
ORD002548,2025-02-02 22:11:04,CUS000166,PROD000012,Partner C,4,324.04,0.148,1104.33
ORD002549,2025-01-31 05:54:35,CUS000182,PROD000008,Interner Vertrieb,9,292.42,0.07,2447.56
ORD002550,2025-01-16 22:52:49,CUS000195,PROD000016,Partner C,9,741.45,0.074,6179.24
ORD002551,2025-11-16 07:49:54,CUS000106,PROD000001,Partner A,1,1692.54,0.122,1486.05
ORD002552,2025-01-25 04:36:52,CUS000122,PROD000004,Partner F,2,439.9,0.12,774.22
ORD002553,2025-03-02 13:00:52,CUS000053,PROD000010,Partner D,8,616.11,0.032,4771.16
ORD002554,2025-08-31 11:09:50,CUS000160,PROD000011,Messe,5,231.87,0.095,1049.21
ORD002555,2025-05-04 00:56:32,CUS000100,PROD000017,Partner D,7,405.5,0.052,2690.9
ORD002556,2025-01-02 18:29:59,CUS000173,PROD000007,Onlineshop,1,202.03,0.088,184.25
ORD002557,2025-09-04 18:15:39,CUS000179,PROD000012,Partner B,10,324.04,0.078,2987.65
ORD002558,2025-10-19 23:33:11,CUS000037,PROD000007,Partner B,5,202.03,0.131,877.82
ORD002559,2025-10-27 23:45:39,CUS000119,PROD000012,Messe,11,324.04,0.067,3325.62
ORD002560,2025-02-23 05:48:28,CUS000059,PROD000015,Onlineshop,3,834.88,0.086,2289.24
ORD002561,2025-05-12 20:59:02,CUS000054,PROD000002,Partner D,10,498.02,0.0,4980.2
ORD002562,2025-02-03 00:49:50,CUS000146,PROD000014,Partner B,2,292.78,0.096,529.35
ORD002563,2025-01-15 20:46:22,CUS000001,PROD000013,Partner E,2,235.2,0.041,451.11
ORD002564,2025-03-25 06:54:02,CUS000149,PROD000004,Messe,9,439.9,0.004,3943.26
ORD002565,2025-02-14 14:22:01,CUS000028,PROD000014,Partner B,4,292.78,0.136,1011.85
ORD002566,2025-06-08 06:57:06,CUS000112,PROD000014,Partner E,4,292.78,0.078,1079.77
ORD002567,2025-08-13 21:47:33,CUS000016,PROD000016,Partner B,7,741.45,0.0,5190.15
ORD002568,2025-10-11 02:53:01,CUS000176,PROD000007,Interner Vertrieb,10,202.03,0.041,1937.47
ORD002569,2025-05-18 10:00:47,CUS000028,PROD000019,Onlineshop,10,1669.62,0.08,15360.5
ORD002570,2025-07-26 05:53:13,CUS000150,PROD000002,Partner A,2,498.02,0.082,914.36
ORD002571,2025-06-22 05:59:56,CUS000112,PROD000010,Partner B,3,616.11,0.055,1746.67
ORD002572,2025-02-22 23:23:53,CUS000129,PROD000018,Onlineshop,3,550.74,0.0,1652.22
ORD002573,2025-09-22 20:25:47,CUS000116,PROD000017,Onlineshop,6,405.5,0.052,2306.48
ORD002574,2025-02-07 16:46:21,CUS000170,PROD000005,Partner B,3,1086.81,0.134,2823.53
ORD002575,2025-09-13 02:11:52,CUS000098,PROD000012,Messe,11,324.04,0.15,3029.77
ORD002576,2025-03-01 15:40:48,CUS000070,PROD000006,Partner A,5,619.05,0.05,2940.49
ORD002577,2025-07-24 20:56:36,CUS000092,PROD000009,Messe,4,993.94,0.174,3283.98
ORD002578,2025-11-21 10:44:35,CUS000003,PROD000020,Onlineshop,3,905.55,0.0,2716.65
ORD002579,2025-04-07 18:42:15,CUS000081,PROD000001,Partner B,8,1692.54,0.039,13012.25
ORD002580,2025-06-12 14:16:43,CUS000044,PROD000015,Partner A,10,834.88,0.125,7305.2
ORD002581,2025-07-01 13:15:44,CUS000155,PROD000006,Partner B,3,619.05,0.117,1639.86
ORD002582,2025-05-06 15:46:00,CUS000179,PROD000019,Partner A,6,1669.62,0.08,9216.3
ORD002583,2025-05-29 02:34:39,CUS000024,PROD000018,Partner D,7,550.74,0.024,3762.66
ORD002584,2025-06-26 19:19:47,CUS000148,PROD000006,Partner B,7,619.05,0.024,4229.35
ORD002585,2025-08-05 16:00:27,CUS000160,PROD000013,Partner B,2,235.2,0.044,449.7
ORD002586,2025-09-27 12:00:56,CUS000099,PROD000001,Onlineshop,3,1692.54,0.026,4945.6
ORD002587,2025-07-17 15:08:26,CUS000141,PROD000013,Partner B,10,235.2,0.087,2147.38
ORD002588,2025-04-11 18:19:16,CUS000112,PROD000007,Partner C,10,202.03,0.075,1868.78
ORD002589,2025-09-14 23:30:54,CUS000171,PROD000015,Partner A,4,834.88,0.022,3266.05
ORD002590,2025-04-23 10:34:51,CUS000148,PROD000012,Partner F,7,324.04,0.062,2127.65
ORD002591,2025-10-20 08:09:08,CUS000123,PROD000001,Partner D,2,1692.54,0.0,3385.08
ORD002592,2025-01-27 20:38:08,CUS000112,PROD000015,Onlineshop,3,834.88,0.097,2261.69
ORD002593,2025-01-21 21:36:48,CUS000130,PROD000004,Interner Vertrieb,7,439.9,0.116,2722.1
ORD002594,2025-04-23 08:59:35,CUS000068,PROD000013,Partner A,7,235.2,0.034,1590.42
ORD002595,2025-02-18 20:20:59,CUS000091,PROD000005,Partner A,10,1086.81,0.041,10422.51
ORD002596,2025-02-22 12:01:59,CUS000060,PROD000002,Partner A,3,498.02,0.093,1355.11
ORD002597,2025-12-26 08:58:03,CUS000132,PROD000001,Interner Vertrieb,1,1692.54,0.085,1548.67
ORD002598,2025-08-29 15:44:46,CUS000124,PROD000016,Partner C,3,741.45,0.119,1959.65
ORD002599,2025-02-23 20:59:58,CUS000096,PROD000006,Partner D,5,619.05,0.041,2968.34
ORD002600,2025-06-21 15:17:25,CUS000145,PROD000016,Messe,7,741.45,0.047,4946.21
ORD002601,2025-05-16 00:33:47,CUS000129,PROD000014,Partner C,4,292.78,0.069,1090.31
ORD002602,2025-02-11 22:08:58,CUS000033,PROD000003,Partner C,11,292.75,0.027,3133.3
ORD002603,2025-05-07 11:51:24,CUS000030,PROD000015,Messe,11,834.88,0.068,8559.19
ORD002604,2025-05-27 00:53:39,CUS000005,PROD000003,Partner C,1,292.75,0.028,284.55
ORD002605,2025-07-25 00:50:57,CUS000118,PROD000002,Partner C,6,498.02,0.101,2686.32
ORD002606,2025-04-26 05:27:41,CUS000140,PROD000001,Messe,2,1692.54,0.033,3273.37
ORD002607,2025-04-30 06:32:33,CUS000160,PROD000009,Messe,3,993.94,0.093,2704.51
ORD002608,2025-10-15 11:45:12,CUS000038,PROD000009,Partner C,4,993.94,0.153,3367.47
ORD002609,2025-08-16 02:19:16,CUS000017,PROD000007,Partner D,6,202.03,0.101,1089.75
ORD002610,2025-12-10 21:43:47,CUS000186,PROD000003,Partner C,6,292.75,0.089,1600.17
ORD002611,2025-08-28 16:40:57,CUS000109,PROD000018,Partner F,7,550.74,0.012,3808.92
ORD002612,2025-01-14 23:17:48,CUS000040,PROD000011,Messe,5,231.87,0.149,986.61
ORD002613,2025-12-24 10:33:36,CUS000152,PROD000007,Partner B,7,202.03,0.136,1221.88
ORD002614,2025-09-02 16:40:22,CUS000140,PROD000009,Messe,2,993.94,0.072,1844.75
ORD002615,2025-10-23 20:01:38,CUS000111,PROD000001,Partner D,1,1692.54,0.061,1589.3
ORD002616,2025-12-09 07:56:53,CUS000128,PROD000014,Partner B,10,292.78,0.039,2813.62
ORD002617,2025-01-17 01:16:20,CUS000095,PROD000020,Onlineshop,8,905.55,0.169,6020.1
ORD002618,2025-07-28 03:54:28,CUS000147,PROD000006,Partner C,1,619.05,0.119,545.38
ORD002619,2025-05-11 03:30:02,CUS000029,PROD000007,Interner Vertrieb,2,202.03,0.042,387.09
ORD002620,2025-07-01 17:54:12,CUS000180,PROD000010,Messe,11,616.11,0.135,5862.29
ORD002621,2025-03-28 19:36:00,CUS000145,PROD000007,Partner C,10,202.03,0.147,1723.32
ORD002622,2025-12-26 15:27:44,CUS000073,PROD000002,Partner C,6,498.02,0.079,2752.06
ORD002623,2025-11-22 09:19:46,CUS000021,PROD000004,Onlineshop,1,439.9,0.063,412.19
ORD002624,2025-05-05 18:58:21,CUS000060,PROD000017,Messe,10,405.5,0.03,3933.35
ORD002625,2025-02-05 04:31:07,CUS000098,PROD000001,Messe,3,1692.54,0.115,4493.69
ORD002626,2025-12-02 17:49:07,CUS000075,PROD000010,Partner C,7,616.11,0.059,4058.32
ORD002627,2025-04-23 02:28:04,CUS000119,PROD000019,Partner C,8,1669.62,0.057,12595.61
ORD002628,2025-06-15 18:18:25,CUS000148,PROD000015,Partner B,4,834.88,0.079,3075.7
ORD002629,2025-07-27 20:21:43,CUS000113,PROD000010,Partner C,3,616.11,0.039,1776.25
ORD002630,2025-11-09 04:37:14,CUS000181,PROD000019,Messe,1,1669.62,0.156,1409.16
ORD002631,2025-09-03 13:37:46,CUS000114,PROD000012,Partner F,9,324.04,0.128,2543.07
ORD002632,2025-03-29 05:32:45,CUS000103,PROD000016,Interner Vertrieb,10,741.45,0.084,6791.68
ORD002633,2025-11-20 01:56:49,CUS000080,PROD000009,Interner Vertrieb,6,993.94,0.037,5742.99
ORD002634,2025-05-21 02:11:36,CUS000063,PROD000015,Messe,6,834.88,0.04,4808.91
ORD002635,2025-11-10 13:03:45,CUS000057,PROD000017,Messe,9,405.5,0.038,3510.82
ORD002636,2025-08-05 03:03:56,CUS000029,PROD000014,Partner C,1,292.78,0.018,287.51
ORD002637,2025-02-06 07:52:24,CUS000129,PROD000018,Partner D,6,550.74,0.096,2987.21
ORD002638,2025-04-09 18:51:18,CUS000124,PROD000002,Partner B,5,498.02,0.048,2370.58
ORD002639,2025-03-22 06:36:14,CUS000059,PROD000004,Onlineshop,11,439.9,0.045,4621.15
ORD002640,2025-07-30 00:07:19,CUS000192,PROD000018,Partner D,6,550.74,0.039,3175.57
ORD002641,2025-10-31 11:36:10,CUS000086,PROD000007,Partner E,11,202.03,0.13,1933.43
ORD002642,2025-08-11 06:48:17,CUS000200,PROD000013,Partner B,8,235.2,0.042,1802.57
ORD002643,2025-11-30 20:29:10,CUS000071,PROD000015,Partner C,5,834.88,0.143,3577.46
ORD002644,2025-05-20 06:37:31,CUS000089,PROD000001,Partner A,2,1692.54,0.066,3161.66
ORD002645,2025-02-19 11:04:05,CUS000098,PROD000011,Messe,2,231.87,0.018,455.39
ORD002646,2025-12-06 22:57:23,CUS000044,PROD000010,Messe,10,616.11,0.103,5526.51
ORD002647,2025-02-06 20:39:50,CUS000176,PROD000005,Messe,5,1086.81,0.124,4760.23
ORD002648,2025-11-21 21:51:59,CUS000116,PROD000016,Messe,3,741.45,0.037,2142.05
ORD002649,2025-06-11 04:23:08,CUS000075,PROD000011,Partner D,10,231.87,0.083,2126.25
ORD002650,2025-05-26 00:32:51,CUS000143,PROD000006,Partner B,3,619.05,0.096,1678.86
ORD002651,2025-03-19 08:05:35,CUS000163,PROD000009,Onlineshop,8,993.94,0.085,7275.64
ORD002652,2025-04-26 07:37:21,CUS000023,PROD000013,Partner B,7,235.2,0.057,1552.56
ORD002653,2025-11-22 03:39:21,CUS000181,PROD000008,Partner C,1,292.42,0.124,256.16
ORD002654,2025-11-11 23:38:35,CUS000045,PROD000014,Partner B,5,292.78,0.067,1365.82
ORD002655,2025-03-19 10:05:42,CUS000092,PROD000001,Partner C,9,1692.54,0.05,14471.22
ORD002656,2025-11-01 19:37:43,CUS000013,PROD000017,Partner D,4,405.5,0.0,1622.0
ORD002657,2025-02-27 18:22:41,CUS000034,PROD000005,Interner Vertrieb,1,1086.81,0.0,1086.81
ORD002658,2025-02-12 05:00:04,CUS000166,PROD000002,Interner Vertrieb,8,498.02,0.091,3621.6
ORD002659,2025-01-08 11:48:16,CUS000070,PROD000009,Partner E,5,993.94,0.076,4592.0
ORD002660,2025-08-01 02:41:58,CUS000108,PROD000004,Onlineshop,2,439.9,0.124,770.7
ORD002661,2025-02-06 03:29:11,CUS000196,PROD000017,Partner C,1,405.5,0.137,349.95
ORD002662,2025-11-07 16:48:31,CUS000133,PROD000017,Partner A,3,405.5,0.068,1133.78
ORD002663,2025-01-10 06:15:01,CUS000126,PROD000018,Partner C,9,550.74,0.127,4327.16
ORD002664,2025-02-17 11:03:32,CUS000168,PROD000016,Onlineshop,1,741.45,0.052,702.89
ORD002665,2025-04-30 18:26:54,CUS000198,PROD000008,Partner E,4,292.42,0.073,1084.29
ORD002666,2025-09-20 05:04:21,CUS000021,PROD000011,Interner Vertrieb,8,231.87,0.071,1723.26
ORD002667,2025-09-21 18:55:42,CUS000156,PROD000018,Messe,8,550.74,0.159,3705.38
ORD002668,2025-09-12 19:29:37,CUS000131,PROD000010,Partner A,10,616.11,0.016,6062.52
ORD002669,2025-09-25 13:23:12,CUS000023,PROD000013,Partner A,11,235.2,0.083,2372.46
ORD002670,2025-04-19 06:12:06,CUS000200,PROD000017,Partner C,11,405.5,0.045,4259.78
ORD002671,2025-04-13 20:09:26,CUS000019,PROD000018,Partner B,8,550.74,0.065,4119.54
ORD002672,2025-12-20 15:35:53,CUS000050,PROD000010,Messe,10,616.11,0.063,5772.95
ORD002673,2025-12-20 09:40:58,CUS000186,PROD000016,Interner Vertrieb,8,741.45,0.084,5433.35
ORD002674,2025-06-26 23:52:41,CUS000020,PROD000020,Partner B,4,905.55,0.147,3089.74
ORD002675,2025-04-05 00:02:37,CUS000116,PROD000005,Partner B,8,1086.81,0.175,7172.95
ORD002676,2025-09-05 22:02:25,CUS000092,PROD000013,Partner C,9,235.2,0.113,1877.6
